00:04:23,MsgId,6,Data0,1,Data1,1,Data2,0,Data3,0
00:04:23,MsgId,6,Data0,1,Data1,2,Data2,0,Data3,0
00:04:23,MsgId,6,Data0,1,Data1,3,Data2,0,Data3,0
00:04:23,MsgId,6,Data0,1,Data1,4,Data2,0,Data3,0
00:04:24,MsgId,6,Data0,1,Data1,5,Data2,0,Data3,0
00:04:24,MsgId,6,Data0,2,Data1,1,Data2,0,Data3,0
00:04:24,MsgId,6,Data0,2,Data1,2,Data2,0,Data3,0
00:04:24,MsgId,6,Data0,2,Data1,3,Data2,0,Data3,0
00:04:24,MsgId,6,Data0,2,Data1,4,Data2,0,Data3,0
00:04:25,MsgId,6,Data0,2,Data1,5,Data2,0,Data3,0
00:04:25,MsgId,6,Data0,3,Data1,1,Data2,0,Data3,0
00:04:25,MsgId,6,Data0,3,Data1,2,Data2,0,Data3,0
00:04:25,MsgId,6,Data0,3,Data1,3,Data2,0,Data3,0
00:04:25,MsgId,6,Data0,3,Data1,4,Data2,0,Data3,0
00:04:26,MsgId,6,Data0,3,Data1,5,Data2,0,Data3,0
00:04:26,MsgId,6,Data0,4,Data1,1,Data2,0,Data3,0
00:04:26,MsgId,6,Data0,4,Data1,2,Data2,0,Data3,0
00:04:26,MsgId,6,Data0,4,Data1,3,Data2,0,Data3,0
00:04:26,MsgId,6,Data0,4,Data1,4,Data2,0,Data3,0
00:04:27,MsgId,6,Data0,4,Data1,5,Data2,0,Data3,0
00:04:27,MsgId,5
00:04:27,MsgId,51,Data0,0,Data1,3
00:04:27,MsgId,1
00:19:23,MsgId,6,Data0,1,Data1,1,Data2,0,Data3,0
00:19:23,MsgId,6,Data0,1,Data1,2,Data2,0,Data3,0
00:19:23,MsgId,6,Data0,1,Data1,3,Data2,0,Data3,0
00:19:23,MsgId,6,Data0,1,Data1,4,Data2,0,Data3,0
00:19:24,MsgId,6,Data0,1,Data1,5,Data2,0,Data3,0
