14:00:50,MsgId,6,Data0,1,Data1,1,Data2,7,Data3,80
14:00:50,MsgId,6,Data0,1,Data1,2,Data2,15,Data3,60
14:00:51,MsgId,6,Data0,1,Data1,3,Data2,23,Data3,112
14:00:51,MsgId,6,Data0,1,Data1,4,Data2,31,Data3,164
14:00:51,MsgId,6,Data0,1,Data1,5,Data2,39,Data3,16
14:00:51,MsgId,6,Data0,2,Data1,1,Data2,7,Data3,8
14:00:51,MsgId,6,Data0,2,Data1,2,Data2,15,Data3,216
14:00:52,MsgId,6,Data0,2,Data1,3,Data2,23,Data3,112
14:00:52,MsgId,6,Data0,2,Data1,4,Data2,31,Data3,164
14:00:52,MsgId,6,Data0,2,Data1,5,Data2,39,Data3,116
14:00:52,MsgId,6,Data0,3,Data1,1,Data2,6,Data3,164
14:00:52,MsgId,6,Data0,3,Data1,2,Data2,15,Data3,60
14:00:53,MsgId,6,Data0,3,Data1,3,Data2,23,Data3,112
14:00:53,MsgId,6,Data0,3,Data1,4,Data2,31,Data3,164
14:00:53,MsgId,6,Data0,3,Data1,5,Data2,39,Data3,216
14:00:53,MsgId,6,Data0,4,Data1,1,Data2,6,Data3,164
14:00:53,MsgId,6,Data0,4,Data1,2,Data2,15,Data3,60
14:00:54,MsgId,6,Data0,4,Data1,3,Data2,23,Data3,112
14:00:54,MsgId,6,Data0,4,Data1,4,Data2,31,Data3,64
14:00:54,MsgId,6,Data0,4,Data1,5,Data2,39,Data3,216
14:00:54,MsgId,5
14:00:54,MsgId,51,Data0,4,Data1,38
14:00:54,MsgId,1
14:01:50,MsgId,6,Data0,1,Data1,1,Data2,7,Data3,8
14:01:50,MsgId,6,Data0,1,Data1,2,Data2,15,Data3,160
14:01:51,MsgId,6,Data0,1,Data1,3,Data2,23,Data3,112
14:01:51,MsgId,6,Data0,1,Data1,4,Data2,32,Data3,8
14:01:51,MsgId,6,Data0,1,Data1,5,Data2,39,Data3,116
14:01:51,MsgId,6,Data0,2,Data1,1,Data2,7,Data3,8
14:01:51,MsgId,6,Data0,2,Data1,2,Data2,15,Data3,60
14:01:52,MsgId,6,Data0,2,Data1,3,Data2,23,Data3,112
14:01:52,MsgId,6,Data0,2,Data1,4,Data2,31,Data3,164
14:01:52,MsgId,6,Data0,2,Data1,5,Data2,39,Data3,116
14:01:52,MsgId,6,Data0,3,Data1,1,Data2,7,Data3,8
14:01:52,MsgId,6,Data0,3,Data1,2,Data2,15,Data3,60
14:01:53,MsgId,6,Data0,3,Data1,3,Data2,23,Data3,112
14:01:53,MsgId,6,Data0,3,Data1,4,Data2,31,Data3,164
14:01:53,MsgId,6,Data0,3,Data1,5,Data2,40,Data3,216
14:01:53,MsgId,6,Data0,4,Data1,1,Data2,6,Data3,164
14:01:53,MsgId,6,Data0,4,Data1,2,Data2,15,Data3,60
14:01:54,MsgId,6,Data0,4,Data1,3,Data2,23,Data3,212
14:01:54,MsgId,6,Data0,4,Data1,4,Data2,31,Data3,164
14:01:54,MsgId,6,Data0,4,Data1,5,Data2,40,Data3,216
14:01:54,MsgId,5
14:01:54,MsgId,51,Data0,4,Data1,123
14:01:54,MsgId,1
14:02:50,MsgId,6,Data0,1,Data1,1,Data2,7,Data3,164
14:02:50,MsgId,6,Data0,1,Data1,2,Data2,15,Data3,160
14:02:51,MsgId,6,Data0,1,Data1,3,Data2,23,Data3,112
14:02:51,MsgId,6,Data0,1,Data1,4,Data2,32,Data3,8
14:02:51,MsgId,6,Data0,1,Data1,5,Data2,39,Data3,216
14:02:51,MsgId,6,Data0,2,Data1,1,Data2,7,Data3,8
14:02:51,MsgId,6,Data0,2,Data1,2,Data2,15,Data3,60
14:02:52,MsgId,6,Data0,2,Data1,3,Data2,23,Data3,212
14:02:52,MsgId,6,Data0,2,Data1,4,Data2,32,Data3,8
14:02:52,MsgId,6,Data0,2,Data1,5,Data2,40,Data3,216
14:02:52,MsgId,6,Data0,3,Data1,1,Data2,7,Data3,8
14:02:52,MsgId,6,Data0,3,Data1,2,Data2,15,Data3,60
14:02:53,MsgId,6,Data0,3,Data1,3,Data2,23,Data3,112
