14:08:08,MsgId,51,Data0,30,Data1,5
14:08:13,MsgId,51,Data0,30,Data1,6
14:08:18,MsgId,51,Data0,30,Data1,7
14:08:23,MsgId,51,Data0,30,Data1,8
14:08:28,MsgId,51,Data0,30,Data1,9
14:08:33,MsgId,51,Data0,30,Data1,10
14:08:38,MsgId,51,Data0,30,Data1,11
14:08:43,MsgId,51,Data0,30,Data1,12
14:08:48,MsgId,51,Data0,30,Data1,13
14:08:53,MsgId,51,Data0,30,Data1,14
14:08:58,MsgId,51,Data0,30,Data1,15
14:09:03,MsgId,51,Data0,30,Data1,16
14:09:08,MsgId,51,Data0,30,Data1,17
14:09:13,MsgId,51,Data0,30,Data1,18
14:09:18,MsgId,51,Data0,30,Data1,19
14:09:23,MsgId,51,Data0,30,Data1,20
14:09:28,MsgId,51,Data0,30,Data1,21
14:09:33,MsgId,51,Data0,30,Data1,22
14:09:38,MsgId,51,Data0,30,Data1,23
14:09:43,MsgId,51,Data0,30,Data1,24
14:09:48,MsgId,51,Data0,30,Data1,25
14:09:53,MsgId,51,Data0,30,Data1,26
14:09:58,MsgId,51,Data0,30,Data1,27
14:10:03,MsgId,51,Data0,30,Data1,28
14:10:08,MsgId,51,Data0,30,Data1,29
14:10:13,MsgId,51,Data0,30,Data1,30
14:10:18,MsgId,51,Data0,30,Data1,31
14:10:23,MsgId,51,Data0,30,Data1,32
14:10:28,MsgId,51,Data0,30,Data1,33
14:10:33,MsgId,51,Data0,30,Data1,34
14:10:38,MsgId,51,Data0,30,Data1,35
14:10:43,MsgId,51,Data0,30,Data1,36
14:10:48,MsgId,51,Data0,30,Data1,37
14:10:53,MsgId,51,Data0,30,Data1,38
14:10:58,MsgId,51,Data0,30,Data1,39
14:11:03,MsgId,51,Data0,30,Data1,40
14:11:08,MsgId,51,Data0,30,Data1,41
14:11:13,MsgId,51,Data0,30,Data1,42
14:11:18,MsgId,51,Data0,30,Data1,43
14:11:23,MsgId,51,Data0,30,Data1,44
14:11:28,MsgId,51,Data0,30,Data1,45
14:11:33,MsgId,51,Data0,30,Data1,46
14:11:38,MsgId,51,Data0,30,Data1,47
14:11:43,MsgId,51,Data0,30,Data1,48
14:11:48,MsgId,51,Data0,30,Data1,49
14:11:53,MsgId,51,Data0,30,Data1,50
14:11:58,MsgId,51,Data0,30,Data1,51
14:12:04,MsgId,51,Data0,30,Data1,52
14:12:09,MsgId,51,Data0,30,Data1,53
14:12:14,MsgId,51,Data0,30,Data1,54
14:12:19,MsgId,51,Data0,30,Data1,55
14:12:24,MsgId,51,Data0,30,Data1,56
14:12:29,MsgId,51,Data0,30,Data1,57
14:12:34,MsgId,51,Data0,30,Data1,58
14:12:39,MsgId,51,Data0,30,Data1,59
14:12:44,MsgId,51,Data0,30,Data1,60
14:12:49,MsgId,51,Data0,30,Data1,61
14:12:54,MsgId,51,Data0,30,Data1,62
14:12:59,MsgId,51,Data0,30,Data1,63
14:13:04,MsgId,51,Data0,30,Data1,64
14:13:09,MsgId,51,Data0,30,Data1,65
14:13:14,MsgId,51,Data0,30,Data1,66
14:13:19,MsgId,51,Data0,30,Data1,67
14:13:24,MsgId,51,Data0,30,Data1,68
14:13:29,MsgId,51,Data0,30,Data1,69
14:13:34,MsgId,51,Data0,30,Data1,70
14:13:39,MsgId,51,Data0,30,Data1,71
14:13:44,MsgId,51,Data0,30,Data1,72
14:13:49,MsgId,51,Data0,30,Data1,73
14:13:54,MsgId,51,Data0,30,Data1,74
14:13:59,MsgId,51,Data0,30,Data1,75
14:14:04,MsgId,51,Data0,30,Data1,76
14:14:09,MsgId,51,Data0,30,Data1,77
14:14:14,MsgId,51,Data0,30,Data1,78
14:14:19,MsgId,51,Data0,30,Data1,79
14:14:24,MsgId,51,Data0,30,Data1,80
14:14:29,MsgId,51,Data0,30,Data1,81
14:14:34,MsgId,51,Data0,30,Data1,82
14:14:39,MsgId,51,Data0,30,Data1,83
14:14:44,MsgId,51,Data0,30,Data1,84
14:14:49,MsgId,51,Data0,30,Data1,85
14:14:54,MsgId,51,Data0,30,Data1,86
14:14:59,MsgId,51,Data0,30,Data1,87
14:15:04,MsgId,51,Data0,30,Data1,88
14:15:09,MsgId,51,Data0,30,Data1,89
14:15:14,MsgId,51,Data0,30,Data1,90
14:15:19,MsgId,51,Data0,30,Data1,91
14:15:24,MsgId,51,Data0,30,Data1,92
14:15:29,MsgId,51,Data0,30,Data1,93
14:15:34,MsgId,51,Data0,30,Data1,94
14:15:39,MsgId,51,Data0,30,Data1,95
14:15:44,MsgId,51,Data0,30,Data1,96
14:15:49,MsgId,51,Data0,30,Data1,97
14:15:54,MsgId,51,Data0,30,Data1,98
14:15:59,MsgId,51,Data0,30,Data1,99
14:16:04,MsgId,51,Data0,30,Data1,100
14:16:09,MsgId,51,Data0,30,Data1,101
14:16:14,MsgId,51,Data0,30,Data1,102
14:16:19,MsgId,51,Data0,30,Data1,103
14:16:24,MsgId,51,Data0,30,Data1,104
14:16:29,MsgId,51,Data0,30,Data1,105
14:16:34,MsgId,51,Data0,30,Data1,106
14:16:39,MsgId,51,Data0,30,Data1,107
14:16:44,MsgId,51,Data0,30,Data1,108
14:16:49,MsgId,51,Data0,30,Data1,109
14:16:54,MsgId,51,Data0,30,Data1,110
14:16:59,MsgId,51,Data0,30,Data1,111
14:17:04,MsgId,51,Data0,30,Data1,112
14:17:09,MsgId,51,Data0,30,Data1,113
