17:43:19,MsgId,32,Data0,30
17:43:20,MsgId,30
17:43:20,MsgId,5
17:43:20,MsgId,51,Data0,0,Data1,3
17:43:21,MsgId,15
17:43:45,MsgId,32,Data0,30
17:43:46,MsgId,30
17:43:46,MsgId,5
17:43:46,MsgId,51,Data0,0,Data1,7
17:43:46,MsgId,15
17:45:19,MsgId,32,Data0,30
17:45:20,MsgId,30
17:45:20,MsgId,5
17:45:20,MsgId,51,Data0,0,Data1,7
17:45:20,MsgId,15
17:45:20,MsgId,71,Data0,0,Data1,7
17:45:45,MsgId,32,Data0,30
17:45:47,MsgId,30
17:45:47,MsgId,5
17:45:47,MsgId,51,Data0,0,Data1,7
17:45:47,MsgId,15
17:45:47,MsgId,71,Data0,0,Data1,11
17:47:19,MsgId,32,Data0,30
17:47:20,MsgId,30
17:47:20,MsgId,5
17:47:20,MsgId,51,Data0,0,Data1,3
17:47:20,MsgId,15
17:47:45,MsgId,32,Data0,30
17:47:46,MsgId,30
17:47:46,MsgId,5
17:47:46,MsgId,51,Data0,0,Data1,3
17:47:47,MsgId,15
17:47:47,MsgId,71,Data0,0,Data1,11
17:49:19,MsgId,32,Data0,30
17:49:20,MsgId,30
17:49:20,MsgId,5
17:49:20,MsgId,51,Data0,0,Data1,11
17:49:20,MsgId,15
17:49:20,MsgId,71,Data0,0,Data1,11
17:49:46,MsgId,32,Data0,30
17:49:47,MsgId,30
17:49:47,MsgId,5
17:49:47,MsgId,51,Data0,0,Data1,7
17:49:47,MsgId,15
17:51:19,MsgId,32,Data0,30
17:51:21,MsgId,30
17:51:21,MsgId,5
17:51:21,MsgId,51,Data0,0,Data1,7
17:51:21,MsgId,15
17:51:21,MsgId,71,Data0,0,Data1,11
17:51:45,MsgId,32,Data0,30
17:51:46,MsgId,30
17:51:46,MsgId,5
17:51:46,MsgId,51,Data0,0,Data1,7
17:51:46,MsgId,15
17:51:46,MsgId,71,Data0,0,Data1,11
17:53:19,MsgId,32,Data0,30
17:53:20,MsgId,30
17:53:20,MsgId,5
17:53:20,MsgId,51,Data0,0,Data1,7
17:53:20,MsgId,15
17:53:45,MsgId,32,Data0,30
17:53:46,MsgId,30
17:53:47,MsgId,5
17:53:47,MsgId,51,Data0,0,Data1,7
17:53:47,MsgId,15
17:53:47,MsgId,71,Data0,0,Data1,11
17:55:19,MsgId,32,Data0,30
17:55:20,MsgId,30
17:55:21,MsgId,5
17:55:21,MsgId,51,Data0,0,Data1,7
17:55:21,MsgId,15
17:55:21,MsgId,71,Data0,0,Data1,11
17:55:45,MsgId,32,Data0,30
17:55:46,MsgId,30
17:55:46,MsgId,5
17:55:46,MsgId,51,Data0,0,Data1,3
17:55:46,MsgId,15
17:55:46,MsgId,71,Data0,0,Data1,7
17:57:19,MsgId,32,Data0,30
17:57:20,MsgId,30
17:57:20,MsgId,5
17:57:20,MsgId,51,Data0,0,Data1,3
17:57:20,MsgId,15
17:57:20,MsgId,71,Data0,0,Data1,11
17:57:45,MsgId,32,Data0,30
17:57:46,MsgId,30
17:57:46,MsgId,5
17:57:46,MsgId,51,Data0,0,Data1,7
17:57:46,MsgId,15
17:59:19,MsgId,32,Data0,30
17:59:20,MsgId,30
17:59:20,MsgId,5
17:59:20,MsgId,51,Data0,0,Data1,7
17:59:20,MsgId,15
17:59:21,MsgId,71,Data0,0,Data1,11
